num_epochs,accuracy,file_name
9,0.963,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=5_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9862,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=7_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=7_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9788,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=7_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9642,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=7_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=9_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=9_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.107,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=9_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
14,0.9556,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=9_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9826,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=11_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=11_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
11,0.9596,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=11_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9562,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=11_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
12,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=13_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
11,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=13_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.099,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=13_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.0868,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=9_width=null_filter=82_kernel=13_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9818,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=3_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.8952,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=3_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.922,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=3_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.9158,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=3_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9846,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=5_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.8718,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=5_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9108,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=5_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.923,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=5_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9854,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=7_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
17,0.965,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=7_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
13,0.9462,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=7_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
22,0.9544,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=7_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
10,0.9848,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=9_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
18,0.977,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=9_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
13,0.9356,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=9_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
17,0.9618,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=9_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9836,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=11_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
17,0.98,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=11_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
13,0.9486,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=11_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
19,0.9602,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=11_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9876,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=13_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
12,0.9724,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=13_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
4,0.8674,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=13_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
15,0.9534,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=1_width=null_filter=90_kernel=13_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9888,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=3_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=3_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
13,0.9714,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=3_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
13,0.9754,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=3_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.988,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=5_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=5_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9586,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=5_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9218,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=5_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9904,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=7_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=7_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.785,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=7_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.962,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=7_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.9902,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=9_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=9_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.9538,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=9_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
5,0.9634,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=9_epochs=100_activationFunction=tanh_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
7,0.9794,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=11_epochs=100_activationFunction=ada_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
8,0.1126,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=11_epochs=100_activationFunction=sigmoid_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
6,0.9808,output/models/dataset=mnist_nn_architecture=only_cnn_pooling=None_detph=3_width=null_filter=90_kernel=11_epochs=100_activationFunction=arctan_stride=1_bias=True_initializer=glorot_uniform_regualizer=None_batchNormalization=False_temperature=1_batchSize=128
